global_cycle,discharge_time_s,avg_voltage,voltage_drop,avg_current,rul,battery_id,dataset,soh_pct
341,2960.145036277536,3.868609274914062,1.5009684562683105,-0.01807826437250851,130,CS2_37,CALCE,90.24221917985815
342,3025.654969584022,3.866441966651322,1.5012929439544678,-0.01968807644020258,129,CS2_37,CALCE,90.40199121244875
343,2966.8360210748506,3.866030247954579,1.5009684562683105,-0.019237566919991286,128,CS2_37,CALCE,90.44316086532945
344,2968.006531604333,3.866001813442676,1.5009684562683105,-0.019372488343679987,127,CS2_37,CALCE,90.4783810514122
345,2995.4493708181544,3.8682087671484933,1.5009684562683105,-0.01614569021875785,126,CS2_37,CALCE,90.25566135272479
346,2958.6916244379245,3.868990524583997,1.5011308193206787,-0.016022103784017337,125,CS2_37,CALCE,90.19736181665363
347,2957.5845057994593,3.8691442284599575,1.5009684562683105,-0.015848490139560512,124,CS2_37,CALCE,90.16401217558256
348,2990.8675068708253,3.86797175532073,1.5009684562683105,-0.017731087851822012,123,CS2_37,CALCE,90.1166369838383
349,2954.9751302316436,3.8679871239693338,1.5009684562683105,-0.018163283591408258,122,CS2_37,CALCE,90.08540195850553
350,2955.5376203935593,3.868060253804026,1.5012929439544678,-0.01831975177210433,121,CS2_37,CALCE,90.10218204232353
352,2901.340332284434,3.8758106783732473,1.5003199577331543,-0.02238271871641053,119,CS2_37,CALCE,88.47116339576039
353,2883.8714636909135,3.8651629710357462,1.5003199577331543,-0.022501550203864306,118,CS2_37,CALCE,87.94366399017242
354,2922.156687780269,3.869952999782883,1.5008065700531006,-0.029856393519030126,117,CS2_37,CALCE,89.09650459723662
355,2936.798845548692,3.8661178102587708,1.5008063316345215,-0.023489811062342533,116,CS2_37,CALCE,89.53603412080635
356,2942.018684214054,3.866249103295176,1.5008063316345215,-0.021980960827357576,115,CS2_37,CALCE,89.6933337645243
357,2874.856246737436,3.863293513007786,1.5004820823669434,-0.015025500763350954,114,CS2_37,CALCE,87.67150940395652
358,2861.1373640155653,3.8659020135191833,1.5004823207855225,-0.024636617528181998,113,CS2_37,CALCE,87.25777612356332
359,2858.3691360877856,3.8650256488917223,1.5003199577331543,-0.026717828044750484,112,CS2_37,CALCE,87.1735694827909
360,2851.9654780220735,3.86489834232135,1.5003199577331543,-0.026884320685115513,111,CS2_37,CALCE,86.98031937323428
361,2838.7462021156534,3.8656471185258163,1.5003199577331543,-0.02501188634328314,110,CS2_37,CALCE,86.58223627258369
362,2877.202901213037,3.867506451802711,1.5004823207855225,-0.03315871907717051,109,CS2_37,CALCE,87.73963334086147
363,2897.298540540418,3.869632210507489,1.5006442070007324,-0.02208381959771575,108,CS2_37,CALCE,88.34453101615249
364,2902.939666814491,3.8695776829352746,1.5009686946868896,-0.019722985268031623,107,CS2_37,CALCE,88.51488562628266
365,2838.6684691572736,3.8631048453056205,1.5003199577331543,-0.017166487626352554,106,CS2_37,CALCE,86.57927350880539
366,2823.840095089283,3.865066114787398,1.5001578330993652,-0.02674024734959199,105,CS2_37,CALCE,86.1320737667894
367,2821.824217749323,3.864598919363583,1.5001578330993652,-0.028659992948799656,104,CS2_37,CALCE,86.07127763582271
369,2878.2548602075167,3.7217831855683814,1.5001578330993652,-0.7980511141189294,102,CS2_37,CALCE,87.7843278354552
370,2851.6627350919407,3.8634517103938735,1.5004823207855225,-0.02351820158566964,101,CS2_37,CALCE,86.97878997816373
371,2843.270520914739,3.86724044117209,1.5004823207855225,-0.0239827870901623,100,CS2_37,CALCE,86.72509394869626
372,2833.864236808513,3.8644521466616926,1.5001578330993652,-0.027500943588253494,99,CS2_37,CALCE,86.42743530442945
373,2879.2907624002837,3.867893725836358,1.5004823207855225,-0.030795460931963104,98,CS2_37,CALCE,87.80614007066318
374,2888.695772050065,3.866746352577852,1.5004820823669434,-0.02487968747199886,97,CS2_37,CALCE,88.08905276693218
375,2862.0978769009816,3.8649767585073658,1.5006442070007324,-0.01867964167401872,96,CS2_37,CALCE,87.2891064594318
376,2824.0065808407962,3.8626747172313047,1.5001578330993652,-0.02547443476849623,95,CS2_37,CALCE,86.14014435818382
377,2824.1145052765933,3.86395955665244,1.5001578330993652,-0.031369710181833294,94,CS2_37,CALCE,86.14242640829028
378,2872.6834514379734,3.8660496489869223,1.5003199577331543,-0.023506691242396807,93,CS2_37,CALCE,85.79140704493501
379,2838.19139312896,3.863865496395351,1.5001578330993652,-0.029296914754204217,92,CS2_37,CALCE,85.51565862405576
380,2794.722560587703,3.862869856240866,1.5001578330993652,-0.029459267326751137,91,CS2_37,CALCE,85.2166458885151
381,2840.8985691890994,3.8707292493846683,1.5008065700531006,-0.030932457065824162,90,CS2_37,CALCE,86.64555372376522
382,2851.540459809592,3.865921113271355,1.5006442070007324,-0.02577191880831031,89,CS2_37,CALCE,86.96573128079248
383,2833.292428099492,3.8665282530996175,1.5009686946868896,-0.02092274483857492,88,CS2_37,CALCE,86.41573417774416
384,2790.849363069603,3.8624578797154956,1.5004823207855225,-0.025105768122658547,87,CS2_37,CALCE,85.1367868538338
385,2788.162031212676,3.863652107171845,1.5001578330993652,-0.031429443007188015,86,CS2_37,CALCE,85.05548737096802
386,2772.693414494919,3.8643668016917267,1.5001578330993652,-0.027483107880394066,85,CS2_37,CALCE,84.58807796662107
387,2768.175889237027,3.864751322951839,1.5001578330993652,-0.029585994077869444,84,CS2_37,CALCE,84.43677220162256
388,2760.646587654657,3.862516962044628,1.5003201961517334,-0.03183193094962349,83,CS2_37,CALCE,84.17024021207342
389,2803.6016127324256,3.8698625816425807,1.5004823207855225,-0.032148147702404026,82,CS2_37,CALCE,85.51823099002951
390,2815.6936750744644,3.865128611198346,1.5004820823669434,-0.028395547131140907,81,CS2_37,CALCE,85.8822702669571
391,2808.2273330245225,3.8686153533961947,1.5006444454193115,-0.023115409515591847,80,CS2_37,CALCE,85.65712860332043
392,2819.5001940923685,3.8618664195839787,1.5001578330993652,-0.02625402716696787,79,CS2_37,CALCE,84.18420553895913
393,2766.069203625957,3.865008035450117,1.5006444454193115,-0.029757399084327202,78,CS2_37,CALCE,84.38646672315022
394,2767.83500253869,3.8662259402409407,1.5003199577331543,-0.02684884856645228,77,CS2_37,CALCE,84.4406641667905
395,2764.7260581601295,3.8660055407336062,1.5001578330993652,-0.026807495915088277,76,CS2_37,CALCE,84.34635329809315
396,2757.602446982637,3.867836663063536,1.5004823207855225,-0.02514000011670753,75,CS2_37,CALCE,84.13168695633738
397,2793.367923164624,3.8687925489855486,1.5004820823669434,-0.03213224560678215,74,CS2_37,CALCE,85.20888903248724
398,2802.291587675456,3.8683587519658937,1.5006444454193115,-0.024804021216469765,73,CS2_37,CALCE,85.47865835150152
399,2806.3237507733284,3.869312824262467,1.5009686946868896,-0.022612151783080545,72,CS2_37,CALCE,85.60004616364515
400,2757.8038208237267,3.8621934110468086,1.5004820823669434,-0.022900095934836336,71,CS2_37,CALCE,84.13824456005261
401,2756.960064714134,3.86961297194163,1.5004820823669434,-0.025301453448148405,70,CS2_37,CALCE,84.11262386352219
402,2754.756945266039,3.868412859896396,1.5003199577331543,-0.024844646370880543,69,CS2_37,CALCE,84.04577644661842
403,2750.7882208279916,3.868055175382195,1.5006444454193115,-0.025043256061501696,68,CS2_37,CALCE,83.92581215967869
404,2740.788248556608,3.866546847296099,1.5006444454193115,-0.024881163540177366,67,CS2_37,CALCE,83.62486904234107
405,2772.1350712341955,3.8697538494218326,1.5004823207855225,-0.02998420033035866,66,CS2_37,CALCE,84.56893691783077
406,2781.964487363235,3.8703485527238644,1.5008065700531006,-0.022601923698940398,65,CS2_37,CALCE,84.8646431013868
407,2785.1991396109806,3.8698286093198337,1.5006442070007324,-0.02253432763362681,64,CS2_37,CALCE,84.96203292709562
408,2847.0912152646924,3.8669477154811225,1.5009686946868896,-0.02462711004126403,63,CS2_37,CALCE,85.01327844682487
409,2786.2933815548895,3.8666020068857403,1.5008065700531006,-0.023622120534128044,62,CS2_37,CALCE,84.99486184214369
410,2785.1841541400645,3.8703711805443315,1.5009686946868896,-0.020694552019452642,61,CS2_37,CALCE,84.96140448990222
411,2785.153182688984,3.8706175342254108,1.5008065700531006,-0.01991835188239047,60,CS2_37,CALCE,84.96010419273497
412,2786.9033772757975,3.8667506492800183,1.5009686946868896,-0.023894385473492246,59,CS2_37,CALCE,85.01338443592938
413,2789.4507571024587,3.8667951259348126,1.5006442070007324,-0.023768917119014077,58,CS2_37,CALCE,85.089327996293
414,2848.759773768368,3.867599738922911,1.5008065700531006,-0.022343955445828425,57,CS2_37,CALCE,85.06242716375833
415,2787.9508929682197,3.867702421432548,1.5008063316345215,-0.02210014168927156,56,CS2_37,CALCE,85.043949049569
416,2785.7637521273573,3.8673595870654887,1.5008063316345215,-0.022203918445732922,55,CS2_37,CALCE,84.97734243558851
417,2783.9512407676666,3.8701406472236024,1.5011308193206787,-0.020539058919165295,54,CS2_37,CALCE,84.92290730398916
419,2779.538996592676,3.8768905253797876,1.5003199577331543,-0.028634751004137284,52,CS2_37,CALCE,84.79528061770378
420,2759.11751514153,3.8658051982626214,1.5006444454193115,-0.023106038079912922,51,CS2_37,CALCE,84.17915306407494
421,2754.695663669205,3.8681977936562073,1.5004823207855225,-0.02475495133978308,50,CS2_37,CALCE,84.04532618499533
422,2779.573595791451,3.8703320310826888,1.5006442070007324,-0.024896706609267807,49,CS2_37,CALCE,84.79386734229558
423,2781.4492603254985,3.870485885633409,1.5006442070007324,-0.020473589930839135,48,CS2_37,CALCE,84.84994780491388
424,2746.072150453241,3.8675577865613926,1.5006442070007324,-0.016309340043201833,47,CS2_37,CALCE,83.78449436065442
425,2720.5553391497233,3.867507084778377,1.5003199577331543,-0.023383512584093425,46,CS2_37,CALCE,83.0152871434196
426,2719.3992420966824,3.8690446730582946,1.5003199577331543,-0.0257090743744619,45,CS2_37,CALCE,82.98055744651161
427,2711.7267876839614,3.8667451855090023,1.5003199577331543,-0.02691274340869189,44,CS2_37,CALCE,82.74834170479576
428,2704.0869816404884,3.8658375551374697,1.5003199577331543,-0.027365725402043555,43,CS2_37,CALCE,82.51791670142359
429,2699.3839299772662,3.8646960585556305,1.5003199577331543,-0.029820292888861486,42,CS2_37,CALCE,82.37627654971622
430,2735.214397898628,3.8690190981793147,1.5006444454193115,-0.030920732899912796,41,CS2_37,CALCE,83.45521387091763
431,2740.965150906297,3.86866184160219,1.5008065700531006,-0.024839518853489652,40,CS2_37,CALCE,83.62704211544673
433,2751.2139428298105,3.8656300646918162,1.5004823207855225,-0.01788590803251801,38,CS2_37,CALCE,82.12650096625056
434,2680.0247517418175,3.8667341058904476,1.5003199577331543,-0.02701866325202652,37,CS2_37,CALCE,81.79536298346547
435,2687.0878131134377,3.869044455614957,1.5003199577331543,-0.02682090711398897,36,CS2_37,CALCE,82.0074687204435
436,2678.493512281304,3.866451644030484,1.5003199577331543,-0.027347156222147697,35,CS2_37,CALCE,81.74803214489039
437,2708.9342095917964,3.866883290897716,1.5004823207855225,-0.027518631751987745,34,CS2_37,CALCE,81.61532876163378
438,2688.25952249713,3.8683442773610137,1.5006444454193115,-0.02988919529411262,33,CS2_37,CALCE,82.04266605210717
439,2744.5105019443145,3.8690084493417536,1.5006442070007324,-0.02763348251661594,32,CS2_37,CALCE,82.68646990502995
440,2713.3869078140706,3.8691219745143766,1.5004820823669434,-0.024861402633119253,31,CS2_37,CALCE,82.79804469914149
441,2672.9476104579226,3.865564876132541,1.5008065700531006,-0.018728250692311446,30,CS2_37,CALCE,81.58022587688397
442,2651.2280217768857,3.866983773507478,1.5003199577331543,-0.02532487375416107,29,CS2_37,CALCE,80.92516787961794
443,2712.616697039164,3.8676027424660995,1.5001578330993652,-0.02860158153726269,28,CS2_37,CALCE,80.96001288626839
444,2653.7165231669205,3.868079670211848,1.5004823207855225,-0.027449733392773745,27,CS2_37,CALCE,80.99934640735368
445,2647.369170909922,3.8666691017501496,1.5003199577331543,-0.02776989959495361,26,CS2_37,CALCE,80.80771474933545
446,2634.5718952616444,3.8683529050261884,1.5004823207855225,-0.025676751211802993,25,CS2_37,CALCE,80.42292664225312
447,2677.636493889033,3.870143061175066,1.5003199577331543,-0.03313693303746678,24,CS2_37,CALCE,81.72021793615959
448,2684.902509223728,3.869832398234934,1.5004820823669434,-0.02406942728144265,23,CS2_37,CALCE,81.93890547706498
449,2687.3094123896444,3.869611493055371,1.5006444454193115,-0.02471290895355987,22,CS2_37,CALCE,82.01260682884569
450,2633.509665368474,3.867301062625997,1.5003199577331543,-0.02201295493560953,21,CS2_37,CALCE,80.39119519597818
451,2638.3064044691855,3.8703830162388684,1.5004823207855225,-0.028251101004503336,20,CS2_37,CALCE,80.5359876242963
452,2633.0728485616273,3.869449595168785,1.5003199577331543,-0.025556305941211544,19,CS2_37,CALCE,80.37802331545082
453,2635.1041798765073,3.87084839520631,1.5003201961517334,-0.026034753530769162,18,CS2_37,CALCE,80.43938064149341
454,2621.3850857734215,3.867937291993035,1.5001578330993652,-0.026338549693011575,17,CS2_37,CALCE,80.0255622543235
455,2649.839895232406,3.8690417220601363,1.5003201961517334,-0.03402523396945244,16,CS2_37,CALCE,80.88358745684125
457,2661.0440692835255,3.870931428562511,1.5004820823669434,-0.021782442046414045,14,CS2_37,CALCE,81.21874332505047
458,2665.1403233642923,3.8714644021361413,1.5006442070007324,-0.022509974540537565,13,CS2_37,CALCE,81.34223057336696
459,2666.419446969172,3.871400476372155,1.5006444454193115,-0.023551150106988085,12,CS2_37,CALCE,81.38032769423963
460,2667.841658227204,3.8672388562289153,1.5006442070007324,-0.02691025835292583,11,CS2_37,CALCE,81.42342213919147
461,2668.9668410012964,3.8683670793754468,1.5008065700531006,-0.025151497565473066,10,CS2_37,CALCE,81.457180485653
462,2670.810922742705,3.8696791643700443,1.5009686946868896,-0.02241793657873256,9,CS2_37,CALCE,81.51261043005184
463,2671.9362905622693,3.8684839908627495,1.5009686946868896,-0.025575684974024047,8,CS2_37,CALCE,81.54623242251297
464,2672.717515455326,3.868524536706399,1.5008065700531006,-0.024939405482997983,7,CS2_37,CALCE,81.56986914052753
465,2672.8271353352466,3.8684299398159636,1.5008065700531006,-0.025368828223124012,6,CS2_37,CALCE,81.57301912141304
466,2673.4525240258663,3.8686220533605935,1.5006442070007324,-0.024717488820053826,5,CS2_37,CALCE,81.59116945362862
467,2673.6715671262355,3.8698108815974708,1.5011308193206787,-0.022963213707431342,4,CS2_37,CALCE,81.59783380125313
469,2693.4597938662846,3.875803691303863,1.5003201961517334,-0.03417836863644504,2,CS2_37,CALCE,81.1469235604268
470,2624.008029904031,3.866414169911985,1.5001578330993652,-0.026464350390489454,1,CS2_37,CALCE,80.06109361673832
471,2609.4923907893863,3.86751745786882,1.5001578330993652,-0.02840082856600656,0,CS2_37,CALCE,79.55061098408883
1,3372.042506796224,3.866358029103912,1.5001559257507324,-0.01785730507290255,546,CS2_38,CALCE,99.87235799227244
2,3376.525947863578,3.862510788440704,1.5001559257507324,-0.0151000644401339,545,CS2_38,CALCE,99.86151943233637
3,3355.8851824054327,3.860816716442447,1.5003180503845215,-0.013538903524216056,544,CS2_38,CALCE,99.23810612843735
4,3390.546062747191,3.865130773011376,1.5001559257507324,-0.02014508631075253,543,CS2_38,CALCE,100.43039959797484
5,3401.0825924038872,3.8616944846884502,1.5003178119659424,-0.015377974678672655,542,CS2_38,CALCE,100.60230571644819
6,3376.7153395439673,3.8594170235336347,1.5001559257507324,-0.010787118134481164,541,CS2_38,CALCE,99.86766912480331
7,3353.8559966323373,3.860479644922545,1.5003178119659424,-0.015246851777969458,540,CS2_38,CALCE,99.17715173942399
8,3360.4666500770836,3.8599424291435263,1.5004796981811523,-0.020027524823870768,539,CS2_38,CALCE,99.37690208465881
9,3349.6898574879597,3.8606785864787567,1.5006420612335205,-0.014685046518389384,538,CS2_38,CALCE,99.05167393241584
10,3353.403033179915,3.863178768328258,1.5001559257507324,-0.01637680201513701,537,CS2_38,CALCE,99.16218291412885
11,3362.340251273272,3.863248387147128,1.5003178119659424,-0.019981510277410575,536,CS2_38,CALCE,99.57739841672522
12,3381.8474972799013,3.8636128853349123,1.5003178119659424,-0.01518067429021946,535,CS2_38,CALCE,100.02129691493371
13,3387.2225443386997,3.860130533140305,1.5006415843963623,-0.016921340465344853,534,CS2_38,CALCE,100.18280152676242
14,3345.715066576493,3.8575042479136994,1.5001559257507324,-0.013466352702100547,533,CS2_38,CALCE,98.93041489730838
15,3339.3956143495743,3.8611708641052247,1.5003178119659424,-0.018516250890975038,532,CS2_38,CALCE,98.88580261467243
16,3351.429021837481,3.863118047515551,1.5004799365997314,-0.01634460479674869,531,CS2_38,CALCE,99.10282152532149
17,3342.5333241965564,3.8601208208572295,1.5003178119659424,-0.016702550819034167,530,CS2_38,CALCE,98.82589023262022
18,3343.316480436828,3.86133050989537,1.5004796981811523,-0.016767483342411942,529,CS2_38,CALCE,98.84919936538545
19,3343.402752301714,3.865898494523535,1.5001559257507324,-0.016937113442054397,528,CS2_38,CALCE,99.90374021240117
20,3385.2577634056797,3.859906566073323,1.5004799365997314,-0.016639280719110708,527,CS2_38,CALCE,100.11500496764978
21,3349.8357204529457,3.8588812735772904,1.5004799365997314,-0.00872845797068262,526,CS2_38,CALCE,99.046818372693
22,3339.2291819289094,3.86040373927071,1.5001559257507324,-0.016507211699111696,525,CS2_38,CALCE,98.72704421918357
23,3337.3265210223617,3.859888916584983,1.5001559257507324,-0.018164780850647322,524,CS2_38,CALCE,98.67039562529489
24,3274.6956961251562,3.861295081608331,1.5001559257507324,-0.01816693493321183,523,CS2_38,CALCE,98.7430867511747
26,3362.325077354357,3.7127490324132584,1.5092244148254395,-0.8775668603978822,521,CS2_38,CALCE,99.57234597658048
27,3347.5299200941954,3.859224882154238,1.5001559257507324,-0.017128104275753588,520,CS2_38,CALCE,98.98147318138032
28,3034.459824569065,3.840283518931905,1.5004796981811523,-0.008753869632549096,519,CS2_38,CALCE,87.70621719098153
29,3382.2342854956514,3.861747305533465,1.5003180503845215,-0.015361522053887498,518,CS2_38,CALCE,100.02509994342547
30,3283.84701751628,3.8618654272135564,1.5003178119659424,-0.015328642831229231,517,CS2_38,CALCE,100.07027152343167
31,3340.65433572288,3.856259278090842,1.5001559257507324,-0.014873926739815694,516,CS2_38,CALCE,98.77098082925052
32,3330.9612557634246,3.8608715883985965,1.5003180503845215,-0.019876546856966763,515,CS2_38,CALCE,98.76865624232829
33,3330.900825790348,3.8579805368434883,1.5001559257507324,-0.020054698150052862,514,CS2_38,CALCE,98.47516663395862
35,3337.505632162418,3.8719881625478485,1.5001559257507324,-0.08700894749321178,512,CS2_38,CALCE,98.68692319466257
36,3334.0737092218515,3.8594258343995507,1.5001559257507324,-0.018769225592850082,511,CS2_38,CALCE,98.58168706071682
37,3332.898970454451,3.858872134528474,1.5004796981811523,-0.020397500814587674,510,CS2_38,CALCE,98.54646967648317
38,3366.808164489361,3.8653386374963143,1.5001559257507324,-0.019717730258768343,509,CS2_38,CALCE,99.56981342736141
39,3374.901797553852,3.862490299168755,1.5001559257507324,-0.015341893271269167,508,CS2_38,CALCE,99.81379049590625
40,3356.4715622145523,3.860492095131438,1.5006415843963623,-0.012146871794440309,507,CS2_38,CALCE,99.25748748631516
41,3325.6562057016126,3.8595790227730116,1.5001559257507324,-0.015271026645922994,506,CS2_38,CALCE,98.32726379173822
42,3329.635778963362,3.860295767540688,1.5006415843963623,-0.021911557419199736,505,CS2_38,CALCE,98.59283682998594
43,3259.546289537335,3.8610524279219254,1.5001559257507324,-0.01702418238948268,504,CS2_38,CALCE,98.29427881701938
44,3320.279629064098,3.8623833971338586,1.5003178119659424,-0.016853077325172158,503,CS2_38,CALCE,98.31000395551486
45,3330.456450572834,3.8612634863581383,1.5003178119659424,-0.02180596841745674,502,CS2_38,CALCE,98.61735894665873
46,3350.618237209972,3.863243349251293,1.5004796981811523,-0.016903785684310908,501,CS2_38,CALCE,99.07960984487667
47,3354.657984807476,3.8631176828276863,1.5004796981811523,-0.015385964507436053,500,CS2_38,CALCE,99.20190256906993
48,3315.8079218479106,3.8565696677761876,1.5003178119659424,-0.015219742047961544,499,CS2_38,CALCE,98.02678476946042
49,3306.320621108869,3.8605446188831616,1.5004796981811523,-0.020303520488567553,498,CS2_38,CALCE,97.88609227166631
50,3311.001850449451,3.8603029366346284,1.5003178119659424,-0.02023760632749329,497,CS2_38,CALCE,97.88150691711766
51,3306.50647754682,3.8596635203347107,1.5006415843963623,-0.020067098596220516,496,CS2_38,CALCE,97.74607616222379
52,3299.776759963046,3.8613836924718146,1.5004796981811523,-0.0183936844638777,495,CS2_38,CALCE,97.54242112130765
53,3327.557038049097,3.8638631667460763,1.5001559257507324,-0.02162619966773289,494,CS2_38,CALCE,98.5271695961189
54,3338.523522663425,3.862265491059848,1.5003178119659424,-0.01679162880888287,493,CS2_38,CALCE,98.71192182594675
55,3340.842566449195,3.8616196924731847,1.5003180503845215,-0.01677016346574029,492,CS2_38,CALCE,98.78111226254502
56,3342.4039854410803,3.8614543768621625,1.5001559257507324,-0.01681738715255744,491,CS2_38,CALCE,98.82927064485142
57,3340.054624582466,3.8626006456086475,1.5003178119659424,-0.01505904910246049,490,CS2_38,CALCE,98.90393266285288
58,3348.090337165573,3.8626270739897777,1.5004796981811523,-0.015096499964087726,489,CS2_38,CALCE,99.00013890349707
59,3346.47904659342,3.863629470915484,1.5003178119659424,-0.013760295804704368,488,CS2_38,CALCE,99.09846546773379
60,3346.267709916341,3.8629644890508708,1.5003178119659424,-0.013373529012404526,487,CS2_38,CALCE,99.0922521279821
61,3352.4442858273396,3.863183909619348,1.5001559257507324,-0.013598654443378174,486,CS2_38,CALCE,99.1317539420726
62,3351.8970762185054,3.862661703098455,1.5003178119659424,-0.01370854938427436,485,CS2_38,CALCE,99.11492832105654
63,3350.30120642815,3.8626406235102366,1.5001559257507324,-0.013671205798405106,484,CS2_38,CALCE,99.06734789763424
64,3352.7225625565043,3.8633832183815318,1.5003178119659424,-0.013580515963413213,483,CS2_38,CALCE,99.14163584487724
65,3352.824796506844,3.862194102896741,1.5001559257507324,-0.013819509511845273,482,CS2_38,CALCE,99.14428771526471
66,3353.3932318282896,3.8628418459694767,1.5003178119659424,-0.013826979360730558,481,CS2_38,CALCE,99.1603027709425
67,3355.6715440636035,3.8596523391813653,1.5004796981811523,-0.016977530493999207,480,CS2_38,CALCE,99.22909930708443
68,3356.931072042731,3.860497088993297,1.5001559257507324,-0.015559860514407078,479,CS2_38,CALCE,99.26759342407412
69,3357.3366573891253,3.860099868213429,1.5004796981811523,-0.015441067651708556,478,CS2_38,CALCE,99.28034569338172
70,3315.3529808118474,3.857810390066113,1.5001559257507324,-0.009066316133041966,477,CS2_38,CALCE,98.01416622856247
71,3287.7203339773114,3.86112582431459,1.5001559257507324,-0.015134943688123062,476,CS2_38,CALCE,97.32608662779553
72,3306.2308303617174,3.8625915403452526,1.5003178119659424,-0.020218541033233985,475,CS2_38,CALCE,97.73821576180383
73,3294.1899148332304,3.8620220844118975,1.5003178119659424,-0.014978052607211327,474,CS2_38,CALCE,97.37394727745142
74,3284.825414640247,3.861243320956375,1.5006415843963623,-0.017434178083732894,473,CS2_38,CALCE,97.09210379222465
75,3316.305597808445,3.866029693141128,1.5001559257507324,-0.021931594140937014,472,CS2_38,CALCE,98.04173240197163
76,3329.2193579199957,3.861083366621786,1.5003178119659424,-0.018376845215124064,471,CS2_38,CALCE,98.43242113805162
77,3332.150909590302,3.8608326606807255,1.5004796981811523,-0.016768014950208625,470,CS2_38,CALCE,98.51996885877377
78,3280.232740677253,3.8560774938577613,1.5006415843963623,-0.015200856751519653,469,CS2_38,CALCE,96.95320655617465
79,3283.5168327808497,3.8621375902396875,1.5004796981811523,-0.02012206174496408,468,CS2_38,CALCE,97.05289755182133
80,3279.6047380401287,3.862865604053844,1.5004796981811523,-0.017520507648463756,467,CS2_38,CALCE,96.93600808075804
81,3279.128883913392,3.8613121138840185,1.5003178119659424,-0.02010612083496398,466,CS2_38,CALCE,96.92009963906159
82,3260.6105645491043,3.861642241842521,1.5001559257507324,-0.01696392076044765,465,CS2_38,CALCE,96.5076849926567
83,2963.0525601780973,3.842718511318117,1.5004796981811523,-0.0072201092177547315,464,CS2_38,CALCE,85.55410024133867
85,3319.7920358471893,3.8695655376353164,1.5001559257507324,-0.024001983143612148,462,CS2_38,CALCE,98.14881063412244
86,3307.3385246251055,3.8599722226940973,1.5001559257507324,-0.020369435773789635,461,CS2_38,CALCE,97.91855292373948
87,3333.750364944597,3.8631604960165826,1.5001559257507324,-0.02307628449419,460,CS2_38,CALCE,98.57026820798308
88,3273.9530646668572,3.862293752983435,1.5004796981811523,-0.018424747208802675,459,CS2_38,CALCE,98.8739035230255
89,3346.0003612690634,3.862490556779362,1.5003178119659424,-0.016935447745709098,458,CS2_38,CALCE,98.94006709526693
90,3300.7463503456966,3.857981072451773,1.5003178119659424,-0.01511260547706357,457,CS2_38,CALCE,97.57400209919905
91,3299.8477002296568,3.863085504712128,1.5003178119659424,-0.020179234947047407,456,CS2_38,CALCE,97.54707711339242
92,3296.027744189356,3.8623725179480926,1.5003178119659424,-0.01868470210914987,455,CS2_38,CALCE,97.43123900313628
93,3291.8076294826024,3.862694907695689,1.5003180503845215,-0.01929414457360942,454,CS2_38,CALCE,97.30380221648973
94,3279.7962377885415,3.8599105033932664,1.5001559257507324,-0.02079823260300611,453,CS2_38,CALCE,96.94081133381408
95,3315.8263109361287,3.8653338764653062,1.5003178119659424,-0.02218840115934709,452,CS2_38,CALCE,98.0280899524599
96,3319.362097644247,3.863340415038146,1.5003178119659424,-0.01687094650233749,451,CS2_38,CALCE,98.13302831670515
97,3321.1405115165107,3.862966465878415,1.5003178119659424,-0.016661937712823174,450,CS2_38,CALCE,98.18633819856173
98,3321.741360803775,3.862594448410355,1.5003178119659424,-0.01687906897501176,449,CS2_38,CALCE,98.20496918203482
99,3320.1970486826613,3.864007971957772,1.5006415843963623,-0.015295861236621452,448,CS2_38,CALCE,98.30465193752525
100,3328.069295364141,3.86034717417475,1.5004796981811523,-0.01863089771315789,447,CS2_38,CALCE,98.39568220978687
101,3324.3906851752836,3.8601649376883436,1.5003178119659424,-0.018456506953701938,446,CS2_38,CALCE,98.43131543419422
102,3326.2383659370535,3.8627910371312124,1.5003180503845215,-0.014772740381537702,445,CS2_38,CALCE,98.34064918853974
103,3325.487169729895,3.8630727243994523,1.5001559257507324,-0.015295323169013641,444,CS2_38,CALCE,98.31820999474145
104,3259.4561358789506,3.8629631582134496,1.5004796981811523,-0.01541840814089989,443,CS2_38,CALCE,98.2878950767847
105,3258.194880851428,3.8629519996528856,1.5001559257507324,-0.015300180185196601,442,CS2_38,CALCE,98.24943123105334
106,3322.6348076415015,3.8629214506663248,1.5004796981811523,-0.015205165540779315,441,CS2_38,CALCE,98.23204169985256
107,3322.5025057871244,3.8629966124803006,1.5008037090301514,-0.01552368219149603,440,CS2_38,CALCE,98.22763982395679
108,3318.1476721052895,3.862991760590833,1.5003180503845215,-0.015227298049427724,439,CS2_38,CALCE,98.24200175877627
109,3322.991131876188,3.862842434180711,1.5004796981811523,-0.015461057609101913,438,CS2_38,CALCE,98.24229303842704
110,3322.7547456496977,3.8627779540901415,1.5008037090301514,-0.015639750860561057,437,CS2_38,CALCE,98.23561581989196
111,3321.827665378456,3.8626455846660863,1.5001559257507324,-0.015542037877767253,436,CS2_38,CALCE,98.20745285772057
112,3282.0541367749684,3.8575210113067167,1.5001559257507324,-0.012272181212339221,435,CS2_38,CALCE,97.00425706021962
113,3257.3014245558297,3.86097544102581,1.5003178119659424,-0.018234468657276313,434,CS2_38,CALCE,96.40291999157658
114,3257.4280173039297,3.863229607511883,1.5006418228149414,-0.01890483142238719,433,CS2_38,CALCE,96.40754245320466
